,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1008,60,RL,9179,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,633,Unf,0,240,873,GasA,5,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2,588,3,3,Y,0,88,0,0,0,0,0,6,2008,WD,Abnorml,193000
1009,60,RL,10304,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,3,4,CBlock,3,3,No,ALQ,381,Unf,0,399,780,GasA,5,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,4,9,Typ,1,3,Attchd,Unf,2,484,3,3,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,197500
1010,160,RM,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,BLQ,356,Unf,0,316,672,GasA,3,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,Typ,0,0,Detchd,Unf,1,264,3,3,Y,144,28,0,0,0,0,0,5,2007,WD,Normal,113000
1011,20,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,5,3,PConc,5,3,Av,GLQ,1636,Unf,0,442,2078,GasA,5,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,Typ,1,4,Attchd,Fin,3,1220,3,3,Y,188,45,0,0,0,0,0,6,2008,New,Partial,385000
1012,160,RL,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,3,3,CBlock,4,3,No,ALQ,566,Unf,0,289,855,GasA,3,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,Unf,2,440,3,3,Y,87,0,0,0,0,0,0,7,2009,WD,Normal,148500
1013,20,RL,9937,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,4,3,CBlock,3,3,No,BLQ,830,LwQ,290,136,1256,GasA,4,Y,SBrkr,1256,0,0,1256,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,Fin,1,276,3,3,Y,736,68,0,0,0,0,0,6,2008,WD,Normal,147500
1014,60,RL,7861,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,457,Unf,0,326,783,GasA,5,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,Fin,2,393,3,3,Y,100,75,0,0,0,0,0,6,2006,WD,Normal,183200
1015,70,RL,7259,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,No,ALQ,774,LwQ,150,104,1028,GasA,5,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,4,9,Typ,1,3,Detchd,Unf,1,180,3,3,Y,224,0,0,0,0,0,0,7,2007,WD,Normal,259500
1016,70,RL,22420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,3,3,BrkTil,4,3,No,BLQ,1128,Unf,0,242,1370,GasW,3,N,FuseA,1370,1254,0,2624,1,0,2,1,4,1,3,10,Typ,1,4,Detchd,Unf,3,864,3,3,N,0,0,0,0,0,0,0,11,2007,WD,Normal,239000
1017,50,RM,9000,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,PConc,3,3,No,Unf,0,Unf,0,780,780,GasA,3,Y,SBrkr,780,595,0,1375,0,0,1,1,3,1,4,6,Typ,1,4,Detchd,Unf,1,544,3,3,P,0,162,0,0,126,0,0,12,2007,WD,Normal,141000
1018,190,RL,10382,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,2,CBlock,3,3,Gd,ALQ,513,Unf,0,75,588,GasA,3,Y,SBrkr,1095,0,0,1095,1,0,1,0,2,1,3,6,Typ,0,0,Attchd,RFn,1,264,3,3,Y,0,0,0,0,0,0,0,3,2006,ConLD,Normal,140000
1019,90,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,ALQ,1084,Unf,0,188,1272,GasA,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,Typ,0,0,NA,NA,0,0,0,0,N,0,70,0,0,0,0,0,9,2008,WD,Normal,145900
1020,20,RL,12803,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Mn,GLQ,922,Unf,0,572,1494,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,6,Typ,1,3,Attchd,RFn,2,530,3,3,Y,192,36,0,0,0,0,0,9,2008,WD,Normal,221000
1021,50,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,3,3,CBlock,2,3,No,Unf,0,Unf,0,560,560,GasA,4,N,SBrkr,796,550,0,1346,0,0,1,1,2,1,3,6,Min2,0,0,Detchd,Unf,1,384,2,3,Y,168,24,0,0,0,0,0,5,2007,WD,Normal,112000
1022,20,RL,8070,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,GLQ,588,Unf,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,123600
1023,50,RL,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,Typ,1,4,Detchd,Unf,2,360,2,3,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,240000
1024,20,RL,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,Rec,415,Unf,0,418,833,GasA,5,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,4,4,Typ,0,0,Detchd,Unf,1,326,3,3,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,117000
1025,60,RL,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,4,Gd,Unf,0,Unf,0,1094,1094,GasA,5,Y,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,Fin,3,642,3,3,Y,144,39,0,0,0,0,0,2,2007,WD,Normal,281213
1026,60,RL,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1030,1030,GasA,4,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,5,8,Typ,1,4,Attchd,RFn,3,878,3,3,Y,192,52,0,0,0,0,0,3,2006,WD,Normal,275500
1027,20,RL,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,3,3,No,ALQ,450,Unf,0,414,864,GasA,5,Y,SBrkr,899,0,0,899,0,0,1,0,3,1,4,5,Typ,0,0,Attchd,Fin,1,288,3,3,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,130000
1028,60,RL,11924,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,5,3,PConc,5,3,No,GLQ,998,Unf,0,177,1175,GasA,5,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,5,11,Typ,2,4,BuiltIn,Fin,3,736,3,3,Y,147,21,0,0,0,0,0,7,2006,New,Partial,345000
1029,20,RL,7200,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,Av,Rec,777,Unf,0,117,894,GasA,3,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,RFn,2,600,3,3,Y,215,0,0,0,0,0,0,9,2009,WD,Normal,123000
1030,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,4,3,PConc,4,3,No,GLQ,430,Unf,0,1145,1575,GasA,4,Y,SBrkr,1575,0,0,1575,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2,529,3,3,Y,0,0,52,0,0,0,0,7,2007,WD,Normal,179200
1031,120,RM,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Gd,GLQ,697,Unf,0,151,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,Typ,1,3,Attchd,RFn,2,420,3,3,Y,149,0,0,0,0,0,0,5,2008,WD,Normal,141000
1032,75,RM,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,815,815,GasA,5,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,3,7,Typ,1,4,Detchd,Unf,1,225,3,3,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
1033,160,RM,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,3,3,PConc,3,3,No,ALQ,548,Rec,173,36,757,GasA,5,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,3,6,Typ,1,3,Attchd,RFn,1,336,3,3,Y,104,26,0,0,0,0,0,7,2006,WD,Normal,127000
1034,120,RL,7577,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Av,ALQ,20,Unf,0,1342,1362,GasA,5,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2,460,3,3,Y,192,28,0,0,0,0,0,6,2007,WD,Normal,194700
1035,120,RL,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Gd,Unf,0,Unf,0,1273,1273,GasA,5,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,Typ,1,3,Attchd,Fin,2,400,3,3,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,215000
1036,60,RL,19378,Pave,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Mn,GLQ,57,Unf,0,1335,1392,GasA,5,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,4,9,Typ,1,4,Attchd,RFn,2,576,3,3,Y,239,132,0,168,0,0,0,3,2006,New,Partial,320000
1037,60,RL,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,BLQ,400,Unf,0,380,780,GasA,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,8,Typ,1,3,Attchd,RFn,2,483,3,3,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140000
1038,50,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,3,3,PConc,3,3,Mn,Unf,0,Unf,0,702,702,GasA,4,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,4,6,Typ,0,0,Detchd,Unf,1,250,3,2,P,0,0,84,0,0,0,0,7,2007,WD,Normal,125000
1039,20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,GLQ,1334,Unf,0,270,1604,GasA,5,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,2,660,3,3,Y,123,110,0,0,0,0,0,3,2009,WD,Abnorml,220000
1040,190,RL,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,Gd,ALQ,1249,BLQ,147,103,1499,GasA,5,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3,7,Typ,2,4,Attchd,Fin,2,529,3,3,Y,670,0,0,0,0,0,700,8,2008,WD,Normal,228950
1041,80,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,3,3,CBlock,3,3,Av,BLQ,831,Unf,0,161,992,GasA,4,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,4,8,Typ,1,3,BuiltIn,RFn,1,377,3,3,Y,0,28,0,0,178,0,0,10,2008,WD,Normal,165500
1042,180,RM,1477,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,4,3,Av,GLQ,509,Unf,0,121,630,GasA,3,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,Typ,0,0,Attchd,Unf,1,286,3,3,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,80000
1043,20,RL,12220,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,5,3,CBlock,5,3,No,GLQ,1436,Unf,0,570,2006,GasA,5,Y,SBrkr,2020,0,0,2020,1,0,2,1,3,1,5,9,Typ,1,4,Attchd,Fin,3,900,3,3,Y,156,54,0,0,0,0,0,9,2009,New,Partial,402861
1044,60,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,643,Unf,0,167,810,GasA,5,Y,SBrkr,810,855,0,1665,1,0,2,1,3,1,4,6,Typ,0,0,Attchd,Fin,2,528,3,3,Y,0,45,0,0,0,0,0,11,2009,WD,Normal,227000
1045,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,24,Unf,0,1836,1860,GasA,5,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,4,8,Typ,1,4,Attchd,Fin,2,484,3,3,Y,120,33,0,0,0,0,0,10,2006,WD,Normal,216837
1046,70,RM,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,Stone,3,3,No,Unf,0,Unf,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,Min2,0,0,Attchd,RFn,1,432,3,3,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,107500
1047,30,RM,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,3,3,Mn,LwQ,405,Unf,0,740,1145,GasA,3,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,2,5,Min1,0,0,Detchd,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,100000
1048,20,RL,8556,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,1240,1240,GasA,5,Y,SBrkr,1240,0,0,1240,0,0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,3,826,3,3,Y,140,93,0,0,0,0,0,5,2007,WD,Normal,194000
1049,20,RL,11988,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,No,Rec,777,Unf,0,467,1244,GasA,5,Y,FuseA,1244,0,0,1244,0,0,1,1,3,1,3,6,Typ,2,4,Attchd,Unf,1,336,3,3,Y,0,40,0,0,0,0,0,5,2007,WD,Normal,150000
1050,20,RL,9742,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,1777,1777,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,2,534,3,3,Y,171,159,0,0,0,0,0,9,2008,WD,Normal,230000
1051,20,RL,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,4,3,No,GLQ,560,Unf,0,598,1158,GasA,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2,400,3,3,Y,120,26,0,0,0,0,0,7,2009,WD,Normal,173000
1052,20,RL,9262,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,1573,1573,GasA,5,Y,SBrkr,1578,0,0,1578,0,0,2,0,3,1,5,7,Typ,1,4,Attchd,Fin,3,840,3,3,Y,0,36,0,0,0,0,0,5,2009,New,Partial,287090
1053,60,RL,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,967,967,GasA,5,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,4,9,Typ,0,0,Attchd,Fin,2,431,3,3,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,202900
1054,50,RM,5586,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,901,901,GasA,4,Y,SBrkr,1088,110,0,1198,0,0,1,0,4,1,3,7,Typ,0,0,NA,NA,0,0,0,0,N,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,79900
1055,20,RL,14977,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Gd,GLQ,1350,Unf,0,626,1976,GasA,5,Y,SBrkr,1976,0,0,1976,1,0,2,0,2,1,4,7,Typ,1,5,Attchd,RFn,3,908,3,3,Y,250,63,0,0,0,0,0,7,2007,New,Partial,440000
1056,70,RM,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,686,686,GasA,2,N,SBrkr,810,518,0,1328,0,0,1,0,3,1,3,8,Typ,0,0,Detchd,Unf,1,210,3,3,Y,0,172,60,0,0,0,0,9,2006,WD,Family,107000
1057,20,RL,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,4,4,Av,ALQ,196,Unf,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,Typ,0,0,Detchd,Unf,1,252,3,3,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500
1058,160,FV,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,Fin,2,625,3,3,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900
1059,90,RL,9825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,3,3,CBlock,0,0,NA,NA,0,NA,0,0,0,GasA,3,N,SBrkr,1664,0,0,1664,0,0,2,0,4,2,3,8,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,100000
1060,60,RL,11700,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,404,Unf,0,304,708,GasA,4,Y,SBrkr,708,708,0,1416,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2,776,3,3,Y,0,169,0,0,119,0,0,5,2006,WD,Normal,179900
1061,190,C (all),7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,2,Mn,Rec,1046,Unf,0,168,1214,GasW,5,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,3,9,Typ,1,4,Detchd,Unf,2,506,3,3,Y,0,0,0,0,99,0,0,11,2007,WD,Normal,133900
1062,20,RL,12118,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Mn,Unf,0,Unf,0,1710,1710,GasA,5,Y,SBrkr,1710,0,0,1710,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,2,550,3,3,Y,100,48,0,0,180,0,0,4,2009,WD,Normal,240000
1063,30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,3,3,CBlock,3,3,No,LwQ,616,Unf,0,0,616,GasA,4,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,205,3,3,Y,0,0,129,0,0,0,0,6,2006,WD,Normal,89000
1064,20,RL,10659,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,No,Rec,915,Unf,0,135,1050,GasA,3,Y,SBrkr,1050,0,0,1050,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,Unf,1,368,3,3,Y,0,319,0,0,0,0,0,1,2006,COD,Normal,136500
1065,20,RL,13500,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,3,3,CBlock,4,3,Gd,BLQ,429,ALQ,1080,93,1602,GasA,4,Y,SBrkr,1252,0,0,1252,1,0,1,0,1,1,3,4,Typ,1,4,Attchd,RFn,2,564,3,3,Y,409,0,0,0,0,0,0,3,2008,WD,Normal,235000
1066,20,RL,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,4,PConc,4,4,No,ALQ,746,Unf,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2,480,3,3,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,138000
